AgreedID,Speaker_id,MeetingID,faction,Chapter,faction1,office num 2,Speech_Len,Speech_Lem_basic,Speech_Lem_N,meet_type
11470,13001,2231,P.G.,1378.1,AL,1,33,capitulum que peto restitutio bonus ecclesia statutum contra inquisitio consentio scribo cras habeo lvus confero propono totus,capitulum restitutio ecclesia statutum inquisitio cras lvus totus,r
11471,31173,2232,NA,1378.1,RI,1,40,consentio restitutio bonus clericus  restauro civis pecunia tollo ordiamentum contra offitcus inquisitio scribo orator dummodo fiat resistentia uterque quantum procuro obtineo commune eligo inquisitus papa confirmo,restitutio clericus  civis pecunia ordiamentum offitcus inquisitio orator fiat resistentia commune inquisitus papa,a
11472,2074,2232,P.G.,1378.1,0,3,13,restitutio bonus clericus  consentio ordinamentum inquisitor tollo nullus consentio,restitutio clericus  ordinamentum inquisitor,a
11473,7208,2232,P.G.,1378.1,AL,3,20,procuro factum usuqe pax procedo obtentum consentio remotio ordinamentum inquisitor,factum pax obtentum remotio ordinamentum inquisitor,a
11474,25491,2232,NA,1378.1,0,2,14,dimitto pax consentio restitutio bonus ecclesiasticus cassatio ordinamentum consentio,pax restitutio cassatio ordinamentum,a
11475,22184,2232,P.G.,1378.1,AL,3,60,consentio que petio turbo bernabos pax fiat emo bonus clericus  fiat restauratio procuro mitigatio quantum nullus detraho commissio procuro episcopus inquisitor eligo commune confirmo obtineo pax fiat communis civis adhero sequax,bernabos pax fiat clericus  fiat restauratio mitigatio commissio episcopus inquisitor commune pax fiat civis,a
11476,1739,2232,Lib,1378.1,RI,2,38,restitutio bonus ecclesia committo arbitirium bernabone (person) dico modus teneo inquisitor committo predictus melioro conditio communis fiat alis dimitto pax propter,restitutio ecclesia arbitirium bernabone (person) modus inquisitor conditio fiat pax,a
11477,8828,2232,NA,1378.1,0,2,50,restitutio bonus clericus  scribo orator dico bernabone (person) digno operarius habeo terminus | mos gestus inquisitus postea remitto manus dispono circa quantum status utilitas communis dimitto pax,restitutio clericus  orator bernabone (person) operarius terminus | mos gestus inquisitus manus status utilitas pax,a
11478,15167,2232,NA,1378.1,0,1,47,considero pax necessitas attendendo totus commissum bernabone (person) scribo fiat sicut dico gonfaloniere bernabus nollo dico vel alius nolleo committo orator consentio magnus utilitas communis pao,pax attendendo bernabone (person) gonfaloniere bernabus orator utilitas,a
11479,7208,2232,P.G.,1378.1,AL,6,55,alis consultum consulo contineo libere totus arbitrium bernabone (person) civis emo bonus clericus  provideo indemnitas contentus ordinamentum contra inquisitor muto propter dimitto pax sicut supere duodecim,alis consultum arbitrium bernabone (person) civis clericus  indemnitas ordinamentum inquisitor pax duodecim,a
11480,15920,2232,P&L,1378.1,AL,5,22,duodecim debito brito feus societas novitas ideo octo_balie circa provideo,brito feus societas novitas octo_balie,a
11481,13001,2233,P.G.,1378.1,AL,1,42,addo expresse commissio orator noster pratico removo gens italia scribo bernabone (person) differo declaro que committo donec provisus ordino donec littera habeo nullus festus lumen vel campana fiat,commissio orator gens italia bernabone (person) festus lumen campana fiat,a
11482,1739,2233,Lib,1378.1,RI,2,35,provideo gens arma necessarius ideo provideo gens ecclesia equito contra noster territorium scribo orator circa provideo consentiro ecclesia nullus pax fiat,gens arma gens ecclesia territorium orator ecclesia pax fiat,a
11483,25491,2233,NA,1378.1,0,2,40,littera lecte mitto necessarius provisio gens ecclesia forma societas offendo ideo habeo clo securitas a gens ecclesia securo ecclesia a noster gens alis procedo ulterus,lecte provisio gens ecclesia forma societas securitas gens ecclesia ecclesia gens,a
11484,13001,2233,P.G.,1378.1,AL,1,49,securo gens ecclesia necessarius provideo sine nullus consentio pax delibo multus civis capitulum alius concordia habeo remitto bernabone (person) similis securitas fiat contra ecclesia,gens ecclesia pax civis capitulum concordia bernabone (person) securitas fiat ecclesia,a
11486,22184,2233,P.G.,1378.1,AL,5,52,puto ponitus solidus concordia scribo orator procuro taliter gens undique fiat bonus securitas tuta pax firmo rogo instrumentum consentio consentiro habitus responsio orator consulo,solidus concordia orator gens fiat securitas tuta pax instrumentum responsio orator,a
11488,13001,2233,P.G.,1378.1,AL,1,47,superius declaratio nollo consilium fiat commissio bernabone (person) ordino convenio tunc teneo consilium multus civis sine bernabus nollo ibidem,declaratio consilium fiat commissio bernabone (person) consilium civis bernabus,a
11489,2074,2233,P.G.,1378.1,0,6,17,habeo securitas gens ecclesia consuetus fiat remissio bernabone (person),securitas gens ecclesia fiat remissio bernabone (person),a
11491,22184,2234,P.G.,1378.1,AL,3,17,subito scribo orator mors papa sine largiter consentio distraho negocium donec scio veritas,orator mors papa negocium veritas,a
11492,7208,2234,P.G.,1378.1,AL,,29,pax consentio ecum papa contra excolligo pax intelligo ruptus horto romanus eligo papa italicus,pax ecum papa pax romanus papa italicus,a
11493,15167,2234,NA,1378.1,0,1,27,predictus scribo orator procuro rehabo copia scriptura datus tractatus pax nihil aliquo tempus appareo,orator copia scriptura tractatus pax nihil tempus,a
11494,31173,2234,NA,1378.1,RI,1,14,ristorus circa pax | mitto iurista petrasanctus conventio pax ordino,ristorus pax | iurista conventio pax,a
11495,25491,2234,NA,1378.1,0,6,23,duo collegium capitaneus decem_libertas pratico octo_balies decerno exequor,collegium capitaneus decem_libertas octo_balies,a
11500,25491,2235,NA,1378.1,0,2,53,alius faco heri consultum duo collegium duo capitaneus duo decem octo remaneo provideo siquid ultra scribo suinm opus electio papa italicus vel amicus communis,consultum collegium capitaneus decem octo opus electio papa amicus,a
11501,15167,2235,NA,1378.1,0,1,28,recchus solum scribo romanus mitto ambaxiator gens arma romanus confina mitto favor populus romanus,recchus romanus gens arma romanus confina favor populus,a
11502,1115,2235,NA,1378.1,0,2,23,deputo duo collegium duo capitaneus duo decem_libertas una octo provideo circa supere dico,collegium capitaneus decem_libertas octo,a
11503,15167,2235,NA,1378.1,0,1,60,considero cardinalis scio mons papa inmedio discesdo credo huc mons papa ideo scribo orator mons papa habeo bernabone (person) pratico pax pontificatus italicus transfero rescribo intentio postea octus duo collegium officium provideo,mons papa mons papa orator mons papa bernabone (person) pax pontificatus italicus intentio postea octus collegium officium,a
11504,7208,2235,P.G.,1378.1,AL,6,27,attentum mons papa mandatum pax finio procuro modus papa italicus gens mitto paratus,attentum mons papa mandatum pax modus papa italicus gens,a
11505,22184,2235,P.G.,1378.1,AL,5,59,donec habeo alius orator noticia mons papa consulo scribo orator caute confero bernabone (person) uterque ostendo voluntas communis papa italicus duo collegium officium sto pratico octus ordino littera contra salvus conductus,orator noticia mons papa consulo orator bernabone (person) voluntas papa italicus collegium officium octus conductus,a
11507,13001,2236,P.G.,1378.1,AL,1,19,responsio fiat octo orator probes honorabilis expertus littera saltem duo,responsio fiat octo orator probes littera,r
11508,1739,2237,Lib,1378.1,RI,2,107,vel littera vel orator fiat conto bernabus indignatio concipio ostendo orator debeo extraho commissio manus sicut era papa provisus | commune retineo comes lucium teutonica solvo anglicus vado stipendium servicium bernabone (person) | octo provideo arco terra vallis arnus bene fulco provideo anglicus terra morior caporalis funus tunc lottus claudo ianuas terra reintro | aviso terrigene exeo terra,littera orator fiat bernabus indignatio orator commissio manus papa | commune comes lucium teutonica anglicus stipendium servicium bernabone (person) | octo arco terra vallis arnus anglicus terra caporalis funus lottus ianuas terra | terra,a
11509,2074,2237,P.G.,1378.1,0,3,32,anglicus vado servitium bernabone (person) theutonicus remaneo stipendium communis | ideo provideo fulcio arcis terra anglicus terreo gens tute,anglicus servitium bernabone (person) theutonicus stipendium | arcis terra anglicus gens tute,a
11510,15167,2237,NA,1378.1,0,1,25,verbum bernabone (person) habeo malus intentio contra commo consulo nescio,verbum bernabone (person) intentio commo,a
11511,15995,2237,Lib,1378.1,0,2,25,provideo securitas terra territorium noster conservo benivolentia bernabone (person) pratico provideo octo_balia iuro secretum,securitas terra territorium benivolentia bernabone (person) octo_balia secretum,a
11512,13001,2237,P.G.,1378.1,AL,1,17,circa securitas terra territorium celeriter provideo nullus anglicus conduco stipendium communis,securitas terra territorium anglicus stipendium,a
11513,7208,2237,P.G.,1378.1,AL,6,48,modus conservo farternitas bernabone (person) sine tempus amissio provideo anglicus exeo terra noster nullus fiat impresus novus commune teneo deputo duo collegium voo solicite provideo salubriter,modus farternitas bernabone (person) tempus amissio anglicus terra fiat collegium,a
11514,22184,2237,P.G.,1378.1,AL,6,68,conservo amicicia bernabone (person) provideo anglicus discedo terra octo procuro bernabone (person) anglicus vado stipendium securo commune contra commo forma societas expendo quantum oportunus deputo collegium octo_balie teutonicus conduco stipendium communis provideo securitas terra,amicicia bernabone (person) anglicus terra octo bernabone (person) anglicus stipendium commune commo forma societas collegium octo_balie teutonicus stipendium securitas terra,a
11515,25491,2238,NA,1378.1,0,2,85,detineo ranierium vulterra provideo relaxatio que peto prout | platea fori vetus officialis turris provideo utilitas communis pulcritudo civitas contentamentum artificus | supersedeo inventio gabella macellus molendinus | vendo gabella signoria | factum serravallis audio uterque pars consulo | comes petrus vendo possessio monteagutus reservo communis florence emo | scio frater andreas teneo carcer habeo recommendo  libero,ranierium vulterra relaxatio | platea fori vetus officialis turris utilitas pulcritudo civitas contentamentum artificus | inventio gabella macellus molendinus | gabella signoria | factum serravallis pars | comes petrus possessio monteagutus florence | frater andreas carcer,r
11516,31173,2238,NA,1378.1,RI,1,83,complaceo relaxatio rainerius sto prope vulterra miliarium | platea medium aer purus loco tabernarium officialis turris | macellus gabella signoria vendo modicus tempus molendina | mittor orator pistorium scribo capitaneus reformatio seravallis equalis atto rego sicut civitas pistorius | questio comes petrus alius committo expedio custos solvo expensis perdentum | frater andree gonfaloniere,relaxatio rainerius vulterra miliarium | platea medium aer tabernarium officialis turris | macellus gabella signoria tempus molendina | orator pistorium capitaneus reformatio seravallis civitas pistorius | questio comes petrus custos perdentum | frater andree gonfaloniere,r
11517,8828,2239,NA,1378.1,0,2,102,visus littera cardinalis scribo camerarius papa dubito bernabus concordia cardinalis propterea octus provideo dispendium sinister orior provido circa conservatio terra anglicus | factum seravallis scribo communis pistroius capitaneus subito provideo taliter reformatio  pax concordie habeo pars opus fieret mitto hinc | alpigianus fiat gratus quantus incursus pecunia solvo debeo que converto ponte | proficio dico po | alexius rogo affectuose capitanus,littera camerarius papa bernabus concordia octus dispendium conservatio terra anglicus | factum seravallis pistroius capitaneus reformatio  pax concordie pars opus | alpigianus fiat pecunia ponte | po | alexius capitanus,r
11518,15167,2239,NA,1378.1,0,1,114,factum seravallis mitto orator pistorium provideo circa reformo terreo reliquus factum alipigianus alexus dio sicut consultum gonfaloniere | littera cardinalis dubito aliquo magnus malum ideo provideo circa custodia arcium terra mitto terra comitatinus civis aptus undecumque  periculum magnus quantum volo revoco noster gens vallis nebule vallis arnus provideo singulariter circa deputo duo collegium una octo provideo circa ordino secretum volo comito consulo utilitas publicus,factum seravallis orator pistorium factum alipigianus alexus consultum gonfaloniere | littera malum custodia arcium terra terra civis periculum gens vallis nebule vallis arnus collegium octo secretum utilitas,r
11519,1739,2240,Lib,1378.1,RI,2,83,relator orator noster littera bernabone (person) octus orator responsio que talis commune obligo tollo indignatio bernabone (person) | orator bononiensis respondeo gratiose quantum commune adpo nego aduno territorium | concedo passaggium bestia emo maritimus scitum officialis carnium attendo extraho alius | orator rex francia honoro gratiose | concedo arma populus sicut peto | executor reddo gratinus,relator orator littera bernabone (person) octus orator responsio commune indignatio bernabone (person) | orator gratiose commune territorium | passaggium bestia maritimus officialis carnium | orator rex francia | arma populus | executor,r
11520,1994,2240,Lib,1378.1,0,1,53,octo provideo relatus orator littera bernabone (person) resposio orator bononiensis orator rex francia | habeo officialis carnium fiat sicut dico gonfaloniere | factum gens que recedo fiat exgombero comitas provideo custodia civitas terra sinister occurro | reliquus gonfaloniere,octo orator littera bernabone (person) resposio orator orator rex francia | officialis carnium fiat gonfaloniere | factum gens fiat comitas custodia civitas terra | gonfaloniere,r
11521,1739,2241,Lib,1378.1,RI,2,88,orator rex francia honoro hospitium declino primus fiant bladus vinum co confector auditus ambaxiator postea providebo late plene | vinatteriia fiat gratia vinum annus preteritus prout officialis gabella vinum impleo presens vinum ve ges | vinatterium extra civitas solvo gabella grossa congium | macellarius delocatio discus provideo officialis turris provideo macellarius extra civitas considero gabella sex denarius que imponitus emptor factus,orator rex francia hospitium primus fiant vinum confector postea | vinatteriia fiat gratia vinum annus gabella vinum vinum ges | vinatterium civitas gabella congium | macellarius delocatio discus officialis turris macellarius civitas gabella emptor,r
11522,13001,2241,P.G.,1378.1,AL,1,67,honoro orator rex francia prout ordino duo collegium prandium tempus providebo videor multum | vinatterium opporto quantis vinum corrumpo postea provideo | vinatterium extra solvo mos solitus | locatio discus officialis turris provideo complaceo artifex utilitas communis amplio prout expedio | macellarius extra dictus officialis provideo prout convenio,orator rex francia collegium prandium tempus | vinatterium quantis vinum | vinatterium mos | locatio discus officialis turris artifex utilitas | macellarius officialis,r
11523,25491,2242,NA,1378.1,0,2,34,sollicito cogo sedecim moneo officialis livellus commune habeo pecunia abundanter modus | locatio discus officialis turris provideo loco officialis carnium indigeo discus procuro alibi,sedecim officialis livellus commune pecunia modus | locatio discus turris officialis carnium discus,r
11525,25491,2243,NA,1378.1,0,2,53,habo pecunia sedecim moneo officialis livellus cogo provideo pecunia habeo offero faba fiunt necessarius pratico notula sedecim retraho utilitas que | officialis abundantia provideo circa frumentum corrumpo como omitto vendedo,pecunia sedecim officialis livellus pecunia faba notula sedecim utilitas | officialis abundantia frumentum como,r
11526,31173,2243,NA,1378.1,RI,1,84,scio quantus tempus diffeo pecunia peto octo habeo officialis probius quantum pecunia acomitatinus habeo usque tempus sequor extractio civis scio quantus pecunia habeo usque dico tempus residuus praestantia recolligo sine pena sufficio fiat praestantia extimus soldus xx libra | officialis abundantia provideo habeo bonus frumentum curo utilitas communis | regalentur expensis introitus communis inconveniens sequor,tempus pecunia octo officialis probius pecunia acomitatinus tempus extractio civis pecunia tempus praestantia pena praestantia soldus xx libra | officialis abundantia frumentum utilitas |,r
11527,8828,2244,NA,1378.1,0,2,95,orator rex comitor dies pasco miles doctor civitas stipendiarius honorabilis rector | responsio deputo collegium capitanus decem_libertas videlicet alis deputo pratico modus bonus communis turbo colligo bernabone (person) | fiant renovatio exeque pontifex supersedeo festus electio novus papa donec habeo certerius novus | pecunia provideo modus offero faba,orator rex dies doctor civitas stipendiarius rector | responsio collegium capitanus decem_libertas modus bernabone (person) | renovatio pontifex electio papa | pecunia modus faba,r
11528,13001,2244,P.G.,1378.1,AL,1,103,orator commito dies pasx socio miles doctor rector allium honorabilis civis prout | fiat responsio civis deputo explico servitium ecclesia recipio francia co bellum iustifico commo nihil ecclesia habeo numquam rebellio terra rebellio io | cito fiat festus electio summus pontifex | creo sollennus ambaxiator visito summus pontifex | consilium secreto habitus prout consulo commissio circa pax | pecunia provideo habeo aliunde alis subito pono praestantia offero faba ceterus,orator dies miles doctor rector allium civis | fiat responsio civis servitium ecclesia francia bellum commo nihil ecclesia rebellio terra rebellio | fiat festus electio pontifex | sollennus pontifex | consilium commissio pax | pecunia praestantia faba,r
11529,7208,2245,P.G.,1378.1,AL,3,44,deputo paucus civis informatus conditio guerra ceterus iustifico coram orator rex franci ostendo commune dispositus pax honorabilis ambaxiator mitto papa mandatum pax adventus rex hungary fiat impresus,paucus civis conditio orator rex franci commune pax papa mandatum pax adventus rex,a
11530,1739,2245,Lib,1378.1,RI,2,88,orator rex magnifice honorifice honoro prudens respondeo nullus indignatio capio provideo responsio sicut ristorus iustifico causa communis | factum pax fiat talis responsio colligatus iure turbo deputo sapiens civis liga responsio expedio | fiant exe papa gratulatio assumptio novus scribo salvus conductus ambaxiator solemnus mitto scribo bernabone (person) adventus rex hungary fiat impresus,orator rex indignatio responsio ristorus causa | factum pax fiat responsio civis responsio | fiant papa gratulatio assumptio conductus solemnus bernabone (person) adventus rex,a
11531,1739,2245,Lib,1378.1,RI,2,64,orator rex francie respondeo octus sapiens provideo iustificatio communis | factum pax octo alius paucus deputo provideo taliter alius colligatus pax fiant exe defunctus papa festus novus mitto salvus conductus orator transmitto factum bernabone (person) rex hungary scribo reliquus octo provideo,orator rex francie octus sapiens iustificatio | factum pax octo paucus pax fiant papa festus conductus orator factum bernabone (person) rex hungary octo,a
11532,13001,2245,P.G.,1378.1,AL,1,118,deputo sapiens contento ostendo plus duo societas volo iustifico orator causa communis dispositio communis pax regratio offero commune contento tarctator pax | deputo civis pratico pax taliter habeo colligo eligo orator mitto presentia summus pontifex gratulor committo negocium pax tractande prout quando vdiebo | fiant exequies papa mortuus festus novus | adventus rex hungary ceterus provideo taliter commune intro impresus expensis gratulatio papa remaneo pax ceterus revertor,societas orator causa dispositio pax commune tarctator pax | civis pax orator presentia pontifex negocium pax | fiant exequies papa mortuus festus novus | adventus rex hungary commune gratulatio papa pax,a
11533,7208,2245,P.G.,1378.1,AL,6,66,orator rex francia magnificentius honoro festus deputo alquor collegium vel alius consulte responsum iustificatio guerra intentio pax eligo orator iturus gratulor papa mandatum tracto pax concludo scribo bernabone (person) cavo fiat impresus rex discedo mitto solemnus ambaxiator,orator rex francia alquor collegium responsum iustificatio intentio pax orator papa mandatum pax bernabone (person) fiat rex solemnus,a
11534,2343,2245,P&L,1378.1,AL,5,17,capitaneis_partis negotium procedo lombardia tunc consulo,capitaneis_partis negotium lombardia,a
11535,2747,2245,Lib,1378.1,RI,3,18,deputo duo collegium capitaneus decem pratico exequor dictum consilium supere reddo,collegium capitaneus decem dictum consilium,a
11536,25491,2246,NA,1378.1,0,2,19,orator francia satis honor fructuosus accessus tunc magnificenter honoro,orator francia honor,r
11537,13001,2246,P.G.,1378.1,AL,1,19,orator continue vinum bladus dies pasx dono drappus aureus prout convenio,orator vinum bladus dies drappus,r
11538,1739,2247,Lib,1378.1,RI,2,29,satis honoratus orator rex postea discessus magnifice dono aliter contentus totus reputo teneo benus factum,orator rex postea discessus,a
11539,15167,2247,NA,1378.1,0,1,47,consideratus persona orator maiestas mitto commune voco magnificenter honoro dono cras mane pasx quantum placeo seu duo collegium officium pluries pratico iuro secretum,persona orator maiestas commune cras mane collegium officium pluries secretum,a
11540,25491,2247,NA,1378.1,0,2,17,responsio ordino que orator francia fiat littera que lectus mitto papa,responsio orator francia fiat littera papa,a
11541,13001,2247,P.G.,1378.1,AL,1,26,ordino responsio fiat littera mitto it rogo pax late pleno invito fiat festus assumptio papa,responsio fiat littera pax fiat festus assumptio papa,a
11542,18184,2247,NA,1378.1,AL,6,12,gonfaloniere donum orator fiant primus responsio,gonfaloniere donum orator fiant primus responsio,a
11544,21219,2247,Lib,1378.1,RI,,14,gonfaloniere orator honoro sicut consultum duodecim ceterus,gonfaloniere orator consultum,a
11545,1739,2248,Lib,1378.1,RI,2,60,orator eo visito summus pontifex alius pax solum octus vado nomino | iste habeo autoritas circa pax compleo octus civis visitatio predictus | scribo capitanus pistorium communis prout mitto duodecim civis pecunia postulatus solvo,orator pontifex pax octus | autoritas pax octus civis visitatio | capitanus pistorium civis pecunia,r
11546,1994,2248,Lib,1378.1,0,1,45,orator iturus curia octo balis vigo circa pax accipio circa electio offero faba | mittor pistrorium orator intelligo induco solvo suffico fiat prout gonfaloniere consulo vel aliter solvo,orator curia octo balis pax electio faba | pistrorium orator fiat gonfaloniere,r
11547,31077,2248,NA,1378.1,RI,1,29,nomino civis visito factum pax plus alis pratico circa pax alius octo remaneo accipio balis circa pax,civis factum pax pax octo balis pax,r
11548,1739,2249,Lib,1378.1,RI,2,45,accipio terra romandiola propter expensis propter turbatio verus similis summus pontifex periculosus habeo octus balium fiat circa expedio narro primo periculum | rogo efficaciter alexus baldovonettus,terra romandiola turbatio pontifex octus balium fiat periculum | alexus baldovonettus,r
11549,2319,2249,Lib,1378.1,0,1,18,responsio fiat orator astorgius talis forma ostendo diffidentia bernabone (person),responsio fiat orator astorgius forma diffidentia bernabone (person),r
11550,25491,2250,NA,1378.1,0,2,21,factum rixe stipendiarius potestas debeo intromitto intentio committo octo_balia,factum rixe stipendiarius potestas intentio octo_balia,r
11551,31077,2250,NA,1378.1,RI,1,44,stipendiarius reprehendo rumor factum attentum rapio milieres occido civis punio tempero rogo potestas nihilominus bene informo provideo sicut placeo totus reputo bene,stipendiarius rumor attentum milieres civis potestas,r
11552,1739,2251,Lib,1378.1,RI,2,57,orator nihil provideo ultra dico | regina regratio rogo recommendo commune papa volo operarius circa reductio communis devotio gratia consuetus | gens bernabone (person) pono castrum securo maneo sine timor | regus hungary scribo regratio modus commune obligo,orator nihil | regina papa operarius reductio devotio gratia | gens bernabone (person) castrum timor | regus modus commune,r
11553,15167,2251,NA,1378.1,0,1,85,mitto orator regina velociter vado confido rogo volo interpono factum pax a moveo papa reputo honoro vel regina mittero quatuor vado roma | auditus secreto rex hungary provus consilium fiat responsio taliter obligo commune | regine scribo dico gonfaloniere | orator gens bernabone (person) gonfaloniere octo moneo | solicito orator eo,orator regina factum pax papa regina roma | secreto rex provus consilium fiat responsio commune | regine gonfaloniere | orator gens bernabone (person) gonfaloniere octo | orator,r
11554,25491,2252,NA,1378.1,0,2,21,octo provideo circa locatio teutonicus comes luzius contento securis terreo violentia,octo locatio teutonicus comes luzius violentia,r
11556,1739,2253,Lib,1378.1,RI,2,53,relo orator padua respondeo regratio quando tempus dico padua narro frater confidens requiro orator curia alius ibidem committo concedo salvusconduco cras invito prandium,orator padua tempus padua frater orator curia cras prandium,r
11558,1739,2254,Lib,1378.1,RI,2,111,provideo circa unitas concordia civis habeo capitaneus recommendo guelf rogo moneo iniusticia intendo unitas civis | pecunia fiat exactio praestantia sollicite | pecunia debitus a pistoia scribo capitaneus mitto huc duodecim vel sedecim bonus civis discedo civitas florence solvo communis volterra scribo solvo | licentia boscolo arezzo fiat concordia commo arezzo alius exiticius | regi hungary scribo gratiose magnifice commo obligo | informatio orator habeo duo collegium sapiens siquid defficio capitaneus familium novus voco,unitas concordia civis capitaneus guelf iniusticia unitas civis | pecunia fiat exactio praestantia | pecunia pistoia capitaneus bonus civis civitas florence volterra | licentia boscolo arezzo fiat concordia commo arezzo exiticius | regi | informatio orator collegium sapiens familium,r
11559,15167,2254,NA,1378.1,0,1,153,recommendo capitaneus guelf civitas | hortentur octo provideo pax bene provideo circa guerra provideo expensis commune gravo expensis fiat novitas contra ecclesia donec pax effectus tango bonus clericus  | sollicito solvo praestantia | pistorium mitto orator pecunia alis fiat prout gonfaloniere consulo vulterranus | regi hungary nescio scribo debeo scio secretum publico habeo bonus civis audio totus ordino responsio rex obligo commune scribo filippus scribo sepe status civis | licentia boscolo alis arezzo baldus castellum sine licentia creditus | orator sollicito po compleo informatio commitao orator pax fiat recommendo clericus  florentinus cardinalis faco italicus cardinalis procuro,guelf civitas | octo pax guerra expensis commune novitas ecclesia pax effectus clericus  | praestantia | pistorium orator pecunia fiat gonfaloniere vulterranus | regi secretum bonus civis responsio rex commune filippus status civis | licentia boscolo arezzo baldus castellum licentia | orator informatio orator pax fiat clericus  italicus cardinalis,r
11560,1739,2254,Lib,1378.1,RI,2,58,episcopus pistorius relo regratio rogo curia redeo volo commune aviso scribo habeo circa materia intimo | orator caroli duratio respondeo gratiose obligo commune spero commune melus pax | factum elector societas octo_balia offero faba,episcopus pistorius curia commune materia | orator caroli duratio commune melus pax | factum elector societas octo_balia faba,r
11561,13001,2254,P.G.,1378.1,AL,1,87,episcopus refero gratiose sicut alis consulo fiat cessantum offensum ecclesia gens arma officium livellus presens conquiesco | orator caroli grate respondeo narro devotio communis erga sanguis commune eligo orator visito papa circa pax necessarius alius principalius requiro obligo commune | mitto orator regina sicut alis consulo gagliardus boncianus vel alius | mitto cursor curia respondo cardinalis | eligo locus johannus dinus ceterus supersedeo | filippus fiat roba vellutus,episcopus fiat cessantum offensum ecclesia gens arma officium livellus | orator caroli devotio sanguis commune orator papa pax commune | orator regina gagliardus boncianus | cursor curia | locus johannus dinus | filippus fiat roba,r
11562,25491,2255,NA,1378.1,0,2,137,ambaxiator perusinus respondeo fiat fiat pax libertas perusinus fiat spetialis commissio quantum quantum honestas patior efficaciter communis recommendo commune perugia | orator senensis gratia respondeo octo provideo celeriter succursus gens conservo | factum arezzo boscolus ubertinus alius exiticium guelf comes guidus bagnus realiter efficaciter recommendo communis arezzo | sollicito accessus orator curia vestio filippus velluto alius orator | solicitor officialis abundantia cito provideo frumentum corruptus commune perdo totus frumentum civis comitatinus vendo talis expedio | eligo ragionerium extraorinarius bonus habeo talis balia iniusticia | sedecim officialis livellus habeo pecunia sollicito,perusinus fiat fiat pax libertas perusinus fiat commissio honestas recommendo commune perugia | orator gratia octo succursus gens | factum arezzo boscolus ubertinus exiticium guelf comes guidus bagnus arezzo | accessus orator curia filippus velluto orator | officialis abundantia frumentum commune totus frumentum civis comitatinus | ragionerium extraorinarius bonus balia iniusticia | sedecim officialis livellus pecunia,r
11563,15167,2255,NA,1378.1,0,1,134,senensis confirmo ostendo talis debeo fortis gens sollicito octo subvenio quantum possibilis | perugia respondeo sicut dico gonfaloniere commune nunquam reliquo sicut | factum arezzo gonfaloniere sollicito octo_balie guelf arezzo habeo beneficium habeo petramalensen | regratio orator bologna | sollicito octo gens equito provideo habeo pecunia collegium provideo pecunia tempus habeo exigo praestantia impono a pistoia vulterranus colligo alis salvus officium livellus reverentia papa conquiesco fiant praestantia officialis abundantia sollicito ceterus supere | assignetur terminus orator filippus ceterus mitto orator regina sicut alis consulo | procuro due lances,gens octo | perugia gonfaloniere commune | factum arezzo gonfaloniere octo_balie guelf arezzo beneficium petramalensen | orator bologna | octo gens pecunia collegium pecunia tempus praestantia pistoia vulterranus officium livellus reverentia papa fiant praestantia officialis abundantia | terminus orator filippus orator regina | lances,r
11564,25491,2256,NA,1378.1,0,2,65,a bonus clericus  nullus abstineo scribo cardinalis quantum papa cessatio offensa fiat pars communis | factum arezzo octus expedio pax commissio iuxta operor guelf boscola ubertina alis amicus communis pecor conditio petramalis conor totus simil expedio,clericus  cardinalis papa cessatio offensa fiat pars | factum octus pax commissio guelf boscola ubertina amicus pecor conditio petramalis simil,r
11565,13001,2256,P.G.,1378.1,AL,1,125,offensio terra ecclesia gens mensis abstineo solum milito defensa scribo ubique significo cardinalis operor versus vicis cesso offensio supersedeo presens officialis probium a venditor bonus ecclesia vexator clericus  donec pax habeo inquiro exigo debitum a colligatus alius communis necessitas pecunia fiat praestantia | status communis limito expensus guerra opus substineo | octo_balia expedio pax arezzo petramalus forma puto bonus provdieo guelf boscola ubertinus alius amicus communis revertor arezzo forma talis pax communis deter adversarius arezzo,offensio terra ecclesia gens mensis defensa cardinalis vicis offensio officialis probium venditor ecclesia vexator clericus  pax debitum pecunia fiat praestantia | status guerra opus | octo_balia pax arezzo petramalus forma guelf boscola ubertinus amicus arezzo forma pax adversarius arezzo,r
11566,6895,2257,Lib,1378.1,0,2,85,orator sine tempus comissio compello eo totus salvus patrie sto pax tracto | senensen subvenio modus quantum sollicito octo_balia | ragionerius extraordinarius alis consulo | perugia arezzo recommendo factum tractatus pax habeo iuxta peto | modus provideo sedecim officialis livellum habeo pecunia | atto praestantia fiat sine perdo tempus | bologna complaceo sine damnum communis alis,orator tempus comissio patrie pax | modus octo_balia | ragionerius | perugia arezzo factum tractatus pax | modus sedecim livellum pecunia | praestantia fiat tempus | bologna damnum,r
